Tipo Reporte;Operador;Aeródromo;Data;Hora;UF;Cidade;Fase de Operação;Efeito no Voo;Colisão;;year;month
OUTRO;;SBAF;2015-05-08;20:00:00;RJ;Rio de Janeiro;Outra;;;detalhar?op===AUUJkRW1Gc31UMSNUTWJVU&acao=detalhar;2015;5
CONTROLADOR DE TRÁFEGO AÉREO;TWR PA;SBPA;2015-05-06;15:41:00;RS;Porto Alegre;Aproximação f...;Nenhum;Não;detalhar?op===AUUJkRW1GczJGbSNVTWJVU&acao=detalhar;2015;5
CONTROLADOR DE TRÁFEGO AÉREO;GOL LINHAS AÉREAS;SBGR;2015-05-05;21:57:00;SP;Guarulhos;Aproximação f...;Desvio manual;Não;detalhar?op===AUUJkRW1GcLZlRSVXTWJVU&acao=detalhar;2015;5
FUNCIONÁRIO DO ÓRGÃO DE ADMINISTRAÇÃO AE;INFRAERO;SBSP;2015-05-03;00:00:00;SP;Sao Paulo;Outra;Nenhum;Não;detalhar?op===AUUJkRW1GczJGbSNUTWJVU&acao=detalhar;2015;5
FUNCIONÁRIO DO ÓRGÃO DE ADMINISTRAÇÃO AE;;SBKP;2015-05-03;07:20:00;SP;Campinas;Outra;Nenhum;Não;detalhar?op===AUUJkRW1GcDZlRRpXTWJVU&acao=detalhar;2015;5
OUTRO;;SBGR;2015-05-02;00:00:00;SP;Guarulhos;Procedimento IF...;Outros;Não;detalhar?op===AUUJkRW1Gcv1UMSNVTWJVU&acao=detalhar;2015;5
OPERADOR;Timóteo;sbbp;2015-05-02;13:52:00;SP;Braganca Paulista;Aproximação f...;;Não;detalhar?op===AUUJkRW1GcDZlRSVXTWJVU&acao=detalhar;2015;5
CONTROLADOR DE TRÁFEGO AÉREO;INFRAERO;SBME;2015-05-01;18:23:00;RJ;Macae;;;Não;detalhar?op===AUUJkRW1Gcv1UMSNUTWJVU&acao=detalhar;2015;5
OPERADOR;OPERADOR DO COE;SBGL;2015-04-29;10:30:00;RJ;Rio de Janeiro;;;Não;detalhar?op===AUUJkRW1GcvJGbSVXTWJVU&acao=detalhar;2015;4
PILOTO;1GAVCA;SBSC;2015-04-29;19:00:00;RJ;Rio de Janeiro;Pouso;Nenhum;Não;detalhar?op===AUUJkRW1GczdlRRpXTWJVU&acao=detalhar;2015;4
OPERADOR;OPERADOR DO COE;SBGL;2015-04-28;22:30:00;RJ;Rio de Janeiro;;;Não;detalhar?op===AUUJkRW1GcvJGbSNUTWJVU&acao=detalhar;2015;4
PILOTO;1GAVCA;SBSC;2015-04-27;20:30:00;RJ;Rio de Janeiro;Outra;Nenhum;Não;detalhar?op===AUUJkRW1GczdlRSNVTWJVU&acao=detalhar;2015;4
PILOTO;1°/9° GAv;SBAF;2015-04-26;16:00:00;RJ;Rio de Janeiro;Outra;Desvio com auto...;Não;detalhar?op===AUUJkRW1Gc3JGbRpXTWJVU&acao=detalhar;2015;4
OPERADOR;operador do COE;SBGL;2015-04-25;07:18:00;RJ;Rio de Janeiro;;;;detalhar?op===AUUJkRW1GcvdlRSVXTWJVU&acao=detalhar;2015;4
PILOTO;3°/8° GAV;SBAF;2015-04-23;11:05:00;RJ;Rio de Janeiro;Outra;Desvio manual;Não;detalhar?op===AUUJkRW1Gcr1UMSNUTWJVU&acao=detalhar;2015;4
PILOTO;3°/8° GAV;SBAF;2015-04-23;11:30:00;RJ;Rio de Janeiro;Pairado;Decolagem abort...;Não;detalhar?op===AUUJkRW1Gcr1UMSNVTWJVU&acao=detalhar;2015;4
PILOTO;1GAVCA;SBSC;2015-04-23;07:50:00;RJ;Rio de Janeiro;Outra;Nenhum;Não;detalhar?op===AUUJkRW1GcvdlRRpXTWJVU&acao=detalhar;2015;4
PILOTO;1GAVCA;SBSC;2015-04-23;08:10:00;RJ;Rio de Janeiro;Decolagem;Nenhum;Não;detalhar?op===AUUJkRW1GczdlRSNUTWJVU&acao=detalhar;2015;4
OUTRO;Cleibson Almeida;SBSP;2015-04-21;09:00:00;SP;Sao Paulo;Outra;Arremetida;Não;detalhar?op===AUUJkRW1GcrJGbSVXTWJVU&acao=detalhar;2015;4
OPERADOR;TAM LA;SBSP;2015-04-21;07:30:00;SP;Sao Paulo;Procedimento IF...;Desvio manual;Não;detalhar?op===AUUJkRW1GcvdlRSNUTWJVU&acao=detalhar;2015;4
CONTROLADOR DE TRÁFEGO AÉREO;Grupamento Aéreo da Polícia Mi;SBSV;2015-04-21;14:00:00;BA;Salvador;Aproximação f...;Nenhum;Não;detalhar?op===AUUJkRW1GcvJGbSNVTWJVU&acao=detalhar;2015;4
OPERADOR;Chrispim;sbbp;2015-04-20;11:10:00;SP;Braganca Paulista;Outra;Nenhum;Não;detalhar?op===AUUJkRW1GcrJGbRpXTWJVU&acao=detalhar;2015;4
OPERADOR;TAM LA;SBGR;2015-04-19;10:20:00;SP;Sao Paulo;Subida;;Não;detalhar?op===AUUJkRW1GcrJGbSNVTWJVU&acao=detalhar;2015;4
FUNCIONÁRIO DO ÓRGÃO DE ADMINISTRAÇÃO AE;;SBGL;2015-04-18;23:00:00;RJ;Rio de Janeiro;;;Não;detalhar?op===AUUJkRW1GcrJGbSNUTWJVU&acao=detalhar;2015;4
CONTROLADOR DE TRÁFEGO AÉREO;CHC;SBME;2015-04-16;09:50:00;RJ;Macae;Outra;Outros;Não;detalhar?op===AUUJkRW1GcrdlRSNVTWJVU&acao=detalhar;2015;4
FUNCIONÁRIO DO ÓRGÃO DE ADMINISTRAÇÃO AE;INFRAERO;SBSP;2015-04-16;02:05:00;SP;Sao Paulo;Outra;Nenhum;Não;detalhar?op===AUUJkRW1GcrdlRRpXTWJVU&acao=detalhar;2015;4
OPERADOR;TAM LA;SBGR;2015-04-16;00:00:00;SP;Sao Paulo;Aproximação f...;Desvio manual;Não;detalhar?op===AUUJkRW1GcvdlRSNVTWJVU&acao=detalhar;2015;4
FUNCIONÁRIO DO ÓRGÃO DE ADMINISTRAÇÃO AE;0;SBGL;2015-04-15;13:55:00;RJ;Rio de Janeiro;Outra;Nenhum;Não;detalhar?op===AUUJkRW1GcrdlRSNUTWJVU&acao=detalhar;2015;4
;Nil;SBKP;2015-04-12;06:45:00;SP;Campinas;Outra;Nenhum;Não;detalhar?op===AUUJkRWxGcXZlRRpXTWJVU&acao=detalhar;2015;4
PILOTO;DELTA AIRLINES;SBGR;2015-04-12;07:25:00;SP;Sao Paulo;Aproximação f...;Nenhum;Não;detalhar?op===AUUJkRWxGcXFGbSNUTWJVU&acao=detalhar;2015;4
FUNCIONÁRIO DO ÓRGÃO DE ADMINISTRAÇÃO AE;;SBKP;2015-04-12;08:00:00;SP;Campinas;Outra;Nenhum;Não;detalhar?op===AUUJkRWxGcXFGbRpXTWJVU&acao=detalhar;2015;4
OUTRO;;SBGR;2015-04-12;09:00:00;SP;Guarulhos;Outra;Nenhum;Não;detalhar?op===AUUJkRWxGcXVGbSNUTWJVU&acao=detalhar;2015;4
FUNCIONÁRIO DO ÓRGÃO DE ADMINISTRAÇÃO AE;;SBGL;2015-04-11;13:20:00;RJ;Rio de Janeiro;;Nenhum;Não;detalhar?op===AUUJkRWxGcXZlRSVXTWJVU&acao=detalhar;2015;4
CONTROLADOR DE TRÁFEGO AÉREO;;SBTE;2015-04-11;14:05:00;PI;Teresina;;Nenhum;Não;detalhar?op===AUUJkRWxGcXFGbSNVTWJVU&acao=detalhar;2015;4
CONTROLADOR DE TRÁFEGO AÉREO;Frisonfly Escola de Aviação Lt;SBBH;2015-04-05;13:14:00;MG;Belo Horizonte;Arremetida no a...;Nenhum;Não;detalhar?op===AUUJkRWxGcTVGbSNUTWJVU&acao=detalhar;2015;4
PILOTO;1GAVCA;SBSC;2015-04-05;11:50:00;RJ;Resende;Outra;Nenhum;Não;detalhar?op===AUUJkRW1GcrdlRSVXTWJVU&acao=detalhar;2015;4
PILOTO;FAB;SBSC;2015-04-04;12:00:00;RJ;Rio de Janeiro;Outra;Outros;;detalhar?op===AUUJkRWxGcXZlRSNUTWJVU&acao=detalhar;2015;4
FUNCIONÁRIO DO ÓRGÃO DE ADMINISTRAÇÃO AE;;SBCT;2015-04-04;17:19:00;PR;Sao Jose dos Pinhais;;;Não;detalhar?op===AUUJkRWxGcXZlRSNVTWJVU&acao=detalhar;2015;4
FUNCIONÁRIO DO ÓRGÃO DE ADMINISTRAÇÃO AE;INFRAERO;SBSP;2015-04-03;07:50:00;SP;Sao Paulo;Outra;Nenhum;Não;detalhar?op===AUUJkRWxGcTVGbSNVTWJVU&acao=detalhar;2015;4
FUNCIONÁRIO DO ÓRGÃO DE ADMINISTRAÇÃO AE;;SBKP;2015-04-03;07:40:00;SP;Campinas;Outra;Nenhum;Não;detalhar?op===AUUJkRWxGcXFGbSVXTWJVU&acao=detalhar;2015;4
FUNCIONÁRIO DO ÓRGÃO DE ADMINISTRAÇÃO AE;;SBGL;2015-03-30;07:50:00;RJ;Rio de Janeiro;Outra;Nenhum;Não;detalhar?op===AUUJkRW1GcvJGbRpXTWJVU&acao=detalhar;2015;3
FUNCIONÁRIO DO ÓRGÃO DE ADMINISTRAÇÃO AE;;SBKP;2015-03-29;07:45:00;SP;Campinas;Outra;Arremetida;Não;detalhar?op===AUUJkRWxGcTFGbRpXTWJVU&acao=detalhar;2015;3
PILOTO;gol;SBRJ;2015-03-28;07:00:00;RJ;Rio de Janeiro;STAR;Desvio com auto...;Não;detalhar?op===AUUJkRWxGcTFGbSNVTWJVU&acao=detalhar;2015;3
FUNCIONÁRIO DO ÓRGÃO DE ADMINISTRAÇÃO AE;;SBKP;2015-03-22;17:30:00;SP;Campinas;Manobra;Arremetida;Não;detalhar?op===AUUJkRWxGcTFGbSVXTWJVU&acao=detalhar;2015;3
FUNCIONÁRIO DO ÓRGÃO DE ADMINISTRAÇÃO AE;INFRAERO;SBMT;2015-03-16;11:19:00;SP;Sao Paulo;;;Não;detalhar?op===AUUJkRWxGcTZlRRpXTWJVU&acao=detalhar;2015;3
CONTROLADOR DE TRÁFEGO AÉREO;;SBKP;2015-03-15;15:00:00;SP;Rio Claro;Subida;;Não;detalhar?op===AUUJkRWxGcTZlRSVXTWJVU&acao=detalhar;2015;3
FUNCIONÁRIO DO ÓRGÃO DE ADMINISTRAÇÃO AE;INFRAERO;SBSP;2015-03-15;07:30:00;SP;Sao Paulo;Outra;Nenhum;Não;detalhar?op===AUUJkRWxGcTFGbSNUTWJVU&acao=detalhar;2015;3
FUNCIONÁRIO DO ÓRGÃO DE ADMINISTRAÇÃO AE;INFRAERO;SBSP;2015-03-05;21:30:00;SP;Sao Paulo;Outra;Nenhum;Não;detalhar?op===AUUJkRWxGcPZlRRpXTWJVU&acao=detalhar;2015;3
FUNCIONÁRIO DO ÓRGÃO DE ADMINISTRAÇÃO AE;Não aplicável;SBLO;2015-03-04;19:30:00;PR;Londrina;Outra;Nenhum;Não;detalhar?op===AUUJkRWxGcLFGbRpXTWJVU&acao=detalhar;2015;3
FUNCIONÁRIO DO ÓRGÃO DE ADMINISTRAÇÃO AE;;SBKP;2015-03-02;18:45:00;SP;Campinas;Outra;Nenhum;Não;detalhar?op===AUUJkRWxGcPVGbSNVTWJVU&acao=detalhar;2015;3
CONTROLADOR DE TRÁFEGO AÉREO;TAM;Não necessita de Aeródromo;2015-03-01;11:42:00;RJ;Rio de Janeiro;Outra;Nenhum;Não;detalhar?op===AUUJkRWxGcLZlRRpXTWJVU&acao=detalhar;2015;3
OUTRO;AZUL LINHAS AÉREAS;SBGR;2015-03-01;00:00:00;SP;Guarulhos;Procedimento IF...;Desvio manual;;detalhar?op===AUUJkRWxGcLFGbSNVTWJVU&acao=detalhar;2015;3
PILOTO;3ºETA;SBGL;2015-03-01;11:15:00;RJ;Rio de Janeiro;Procedimento IF...;Nenhum;Não;detalhar?op===AUUJkRWxGcPZlRSNVTWJVU&acao=detalhar;2015;3
OPERADOR;TAM LA;SBGL;2015-03-01;07:30:00;RJ;Rio de Janeiro;Subida;;Não;detalhar?op===AUUJkRWxGcPFGbSNVTWJVU&acao=detalhar;2015;3
CONTROLADOR DE TRÁFEGO AÉREO;PRRDA;SDAE;2015-02-28;16:30:00;SP;Sao Pedro;Outra;;Não;detalhar?op===AUUJkRWxGcLZlRSNVTWJVU&acao=detalhar;2015;2
OPERADOR;TAM LA;SBSP;2015-02-26;00:00:00;SP;Sao Paulo;Subida;;Não;detalhar?op===AUUJkRWxGcTZlRSNVTWJVU&acao=detalhar;2015;2
CONTROLADOR DE TRÁFEGO AÉREO;SAMOS PARTICIPAÇÕES LTDA;SBBH;2015-02-23;19:43:00;MG;Belo Horizonte;Decolagem;Nenhum;Não;detalhar?op===AUUJkRWxGc31UMSNVTWJVU&acao=detalhar;2015;2
CONTROLADOR DE TRÁFEGO AÉREO;2S GODOY;Não necessita de Aeródromo;2015-02-22;10:50:00;SP;Itirapina;Pairado;Desvio manual;Não;detalhar?op===AUUJkRWxGc3dlRSNVTWJVU&acao=detalhar;2015;2
CONTROLADOR DE TRÁFEGO AÉREO;2S VÂNIA;Não necessita de Aeródromo;2015-02-22;11:54:00;SP;Itirapina;Pairado;Nenhum;Não;detalhar?op===AUUJkRWxGc3dlRRpXTWJVU&acao=detalhar;2015;2
CONTROLADOR DE TRÁFEGO AÉREO;APP-RJ;SDMC;2015-02-22;01:05:00;RJ;Marica;Outra;Outros;Não;detalhar?op===AUUJkRWxGcHVGbSNVTWJVU&acao=detalhar;2015;2
PILOTO;GOL;SBGR;2015-02-21;00:00:00;SP;Sao Paulo;Subida;Nenhum;Não;detalhar?op===AUUJkRWxGcz1UMSNVTWJVU&acao=detalhar;2015;2
FUNCIONÁRIO DO ÓRGÃO DE ADMINISTRAÇÃO AE;INFRAERO;SBSP;2015-02-21;00:00:00;SP;Adamantina;Outra;Nenhum;Não;detalhar?op===AUUJkRWxGc3JGbSNVTWJVU&acao=detalhar;2015;2
CONTROLADOR DE TRÁFEGO AÉREO;2S godoy;SDRK;2015-02-15;00:00:00;SP;Rio Claro;Descida;Descida;;detalhar?op===AUUJkRWxGczdlRSNVTWJVU&acao=detalhar;2015;2
PILOTO;OceanAir;SBGR;2015-02-15;13:15:00;SP;Guarulhos;STAR;Nenhum;Não;detalhar?op===AUUJkRWxGczdlRRpXTWJVU&acao=detalhar;2015;2
CONTROLADOR DE TRÁFEGO AÉREO;3 sg santanna;SBES;2015-02-15;16:43:00;RJ;Sao Pedro da Aldeia;Outra;Desvio manual;Não;detalhar?op===AUUJkRWxGcDZlRSNVTWJVU&acao=detalhar;2015;2
CONTROLADOR DE TRÁFEGO AÉREO;AZUL;sdpw;2015-02-14;09:45:00;SP;Piracicaba;STAR,Descida;Nenhum;Não;detalhar?op===AUUJkRWxGcvJGbSNVTWJVU&acao=detalhar;2015;2
PILOTO;1 Bavex;SBGL;2015-02-14;09:00:00;RJ;Rio de Janeiro;Outra;Nenhum;;detalhar?op===AUUJkRWxGcvJGbRpXTWJVU&acao=detalhar;2015;2
OUTRO;AZUL;SBST;2015-02-14;16:21:00;SP;Santos;Outra;Nenhum;Não;detalhar?op===AUUJkRWxGcv1UMSNVTWJVU&acao=detalhar;2015;2
FUNCIONÁRIO DO ÓRGÃO DE ADMINISTRAÇÃO AE;;SBCT;2015-02-13;13:20:00;PR;Sao Jose dos Pinhais;;Nenhum;Não;detalhar?op===AUUJkRWxGczJGbRpXTWJVU&acao=detalhar;2015;2
CONTROLADOR DE TRÁFEGO AÉREO;Edson Braz Junior;SBKP;2015-02-10;20:18:00;SP;Campinas;Decolagem,Manob...;Decolagem;Não;detalhar?op===AUUJkRWxGcvdlRRpXTWJVU&acao=detalhar;2015;2
FUNCIONÁRIO DO ÓRGÃO DE ADMINISTRAÇÃO AE;;SBKP;2015-02-10;18:18:00;SP;Campinas;Outra;Nenhum;Não;detalhar?op===AUUJkRWxGcLVGbSNVTWJVU&acao=detalhar;2015;2
CONTROLADOR DE TRÁFEGO AÉREO;PR-EAJ;SBYS;2015-02-08;11:50:00;SP;Araras;Outra;;Não;detalhar?op===AUUJkRWxGcrJGbRpXTWJVU&acao=detalhar;2015;2
OUTRO;-;SBGR;2015-02-08;11:00:00;SP;Sao Paulo;Outra;Nenhum,Outros;Não;detalhar?op===AUUJkRWxGcvdlRSNVTWJVU&acao=detalhar;2015;2
OPERADOR;VRG LInhas Aéreas;SBSV;2015-02-08;17:59:00;SP;Sao Paulo;Aproximação f...;Desvio manual;Não;detalhar?op===AUUJkRWxGc3JGbRpXTWJVU&acao=detalhar;2015;2
FUNCIONÁRIO DO ÓRGÃO DE ADMINISTRAÇÃO AE;Aeroportos Brasil Viracopos;SBKP;2015-01-25;20:10:00;SP;Campinas;Outra;Nenhum;Não;detalhar?op===AUUJkRWxGcrdlRSNVTWJVU&acao=detalhar;2015;1
OPERADOR;VRG Linhas Aéreas;SBSP;2015-01-20;12:00:00;SP;Sao Paulo;Decolagem;Desvio manual;Não;detalhar?op===AUUJkRWxGczJGbSNVTWJVU&acao=detalhar;2015;1
CONTROLADOR DE TRÁFEGO AÉREO;GOL;SBGR;2015-01-18;14:52:00;SP;Guarulhos;Aproximação f...;Nenhum;Não;detalhar?op===AUUJkRWxmWTFGbRpXTWJVU&acao=detalhar;2015;1
PILOTO;ETA 4;SBGR;2015-01-18;17:00:00;SP;Guarulhos;Outra;Nenhum;Não;detalhar?op===AUUJkRWxmWXZlRSNVTWJVU&acao=detalhar;2015;1
FUNCIONÁRIO DO ÓRGÃO DE ADMINISTRAÇÃO AE;INFRAERO;SBMT;2015-01-18;00:00:00;SP;Sao Paulo;;;Não;detalhar?op===AUUJkRWxmWXZlRRpXTWJVU&acao=detalhar;2015;1
OUTRO;Master Escola de Aviação Civil;SBMT;2015-01-18;07:15:00;SP;Sao Paulo;Outra;Nenhum;Não;detalhar?op===AUUJkRWxmWXFGbSNVTWJVU&acao=detalhar;2015;1
OPERADOR;Tampa Cargo;SBCT;2015-01-18;21:00:00;PR;Curitiba;Aproximação f...;Nenhum;Não;detalhar?op===AUUJkRWxmWXFGbRpXTWJVU&acao=detalhar;2015;1
PILOTO;OceanAir;SBSP;2015-01-17;07:30:00;SP;Sao Paulo;Aproximação f...;Nenhum;Não;detalhar?op===AUUJkRWxmWTFGbSNVTWJVU&acao=detalhar;2015;1
FUNCIONÁRIO DO ÓRGÃO DE ADMINISTRAÇÃO AE;Aeroportos Brasil Viracopos;SBKP;2015-01-16;11:30:00;SP;Campinas;Outra;Nenhum;Não;detalhar?op===AUUJkRWxmWTZlRRpXTWJVU&acao=detalhar;2015;1
TRIPULANTE;OceanAir;SBKP;2015-01-11;00:00:00;SP;Campinas;STAR;Nenhum;Não;detalhar?op===AUUJkRWxmWLFGbRpXTWJVU&acao=detalhar;2015;1
TRIPULANTE;OceanAir;SBSP;2015-01-11;00:00:00;SP;Sao Paulo;Procedimento IF...;Nenhum;Não;detalhar?op===AUUJkRWxmWLVGbSNVTWJVU&acao=detalhar;2015;1
OUTRO;;SBGR;2015-01-11;00:00:00;SP;Guarulhos;Outra;Nenhum;Não;detalhar?op===AUUJkRWxmWPZlRSNVTWJVU&acao=detalhar;2015;1
OPERADOR;Aeroportos Brasil Viracopos;SBKP;2015-01-11;10:39:00;SP;Campinas;Aproximação f...;Arremetida;Não;detalhar?op===AUUJkRWxmWPZlRRpXTWJVU&acao=detalhar;2015;1
OUTRO;TAM LINHAS AEREAS;SBGR;2015-01-11;00:00:00;SP;Sao Paulo;STAR;;Não;detalhar?op===AUUJkRWxmWPFGbRpXTWJVU&acao=detalhar;2015;1
CONTROLADOR DE TRÁFEGO AÉREO;azul;SBGR;2015-01-10;11:05:00;SP;Guarulhos;Aproximação f...;Outros;Não;detalhar?op===AUUJkRWxmWPVGbSNVTWJVU&acao=detalhar;2015;1
OPERADOR;VRG Linhas Aéreas;SBBU;2015-01-10;18:00:00;SP;Bauru;Outra;Desvio manual;Sim;detalhar?op===AUUJkRWxmWTVGbSNVTWJVU&acao=detalhar;2015;1
OUTRO;TAM LINHAS AÉREAS;SBGR;2015-01-10;00:00:00;SP;Sao Paulo;Subida;Nenhum;Não;detalhar?op===AUUJkRWxGcrdlRRpXTWJVU&acao=detalhar;2015;1
PILOTO;Hiparc Geotecnologia;SBSP;2015-01-08;10:40:00;SP;Sao Paulo;Manobra;Nenhum;Não;detalhar?op===AUUJkRWxmWLZlRRpXTWJVU&acao=detalhar;2015;1
CONTROLADOR DE TRÁFEGO AÉREO;TAM LINHAS AÉREAS;SBKP;2015-01-08;00:00:00;SP;Campinas;Subida;Nenhum;Não;detalhar?op===AUUJkRWxmWLFGbSNVTWJVU&acao=detalhar;2015;1
CONTROLADOR DE TRÁFEGO AÉREO;VITO TRANSPORTES LTDA;SBBH;2015-01-04;15:15:00;MG;Belo Horizonte;Aproximação f...;Nenhum;Não;detalhar?op===AUUJkRWxmWHFGbSNVTWJVU&acao=detalhar;2015;1
FUNCIONÁRIO DO ÓRGÃO DE ADMINISTRAÇÃO AE;;SBKP;2015-01-04;20:25:00;SP;Campinas;Decolagem;Nenhum;Não;detalhar?op===AUUJkRWxGcrJGbSNVTWJVU&acao=detalhar;2015;1
CONTROLADOR DE TRÁFEGO AÉREO;3S BCT MELINA;SBGL;2014-12-28;11:05:00;RJ;Rio de Janeiro;Outra;;Não;detalhar?op===AUUJkRWxmW3JGbRpXTWJVU&acao=detalhar;2014;12
CONTROLADOR DE TRÁFEGO AÉREO;GOL;Não necessita de Aeródromo;2014-12-28;00:00:00;SP;Pirassununga;Outra;Nenhum;Não;detalhar?op===AUUJkRWxmWDZlRSNVTWJVU&acao=detalhar;2014;12
CONTROLADOR DE TRÁFEGO AÉREO;GOL;Não necessita de Aeródromo;2014-12-28;15:45:00;SP;Pirassununga;Outra;Nenhum;Não;detalhar?op===AUUJkRWxmWDFGbSNVTWJVU&acao=detalhar;2014;12
CONTROLADOR DE TRÁFEGO AÉREO;ONE6176;Não necessita de Aeródromo;2014-12-28;15:40:00;SP;Pirassununga;Outra;Nenhum;Não;detalhar?op===AUUJkRWxmWDFGbRpXTWJVU&acao=detalhar;2014;12
FUNCIONÁRIO DO ÓRGÃO DE ADMINISTRAÇÃO AE;;SBGL;2014-12-28;00:00:00;RJ;Rio de Janeiro;Outra;Nenhum;Não;detalhar?op===AUUJkRWxmWDVGbSNVTWJVU&acao=detalhar;2014;12
CONTROLADOR DE TRÁFEGO AÉREO;TAM3879;Não necessita de Aeródromo;2014-12-28;18:00:00;MG;Pocos de Caldas;Outra;Nenhum;Não;detalhar?op===AUUJkRWxmWHZlRSNVTWJVU&acao=detalhar;2014;12
CONTROLADOR DE TRÁFEGO AÉREO;PR-RHG;Não necessita de Aeródromo;2014-12-28;18:05:00;MG;Varginha;Outra;Nenhum;Não;detalhar?op===AUUJkRWxmWHZlRRpXTWJVU&acao=detalhar;2014;12
OUTRO;AZUL LINHAS AÉREAS;SBGR;2014-12-28;00:00:00;SP;Sao Paulo;STAR;Nenhum;Não;detalhar?op===AUUJkRWxmWTZlRSNVTWJVU&acao=detalhar;2014;12
CONTROLADOR DE TRÁFEGO AÉREO;TAM;Não necessita de Aeródromo;2014-12-27;00:00:00;SP;Rio Claro;Outra;Nenhum;Não;detalhar?op===AUUJkRWxmW3JGbSNVTWJVU&acao=detalhar;2014;12
CONTROLADOR DE TRÁFEGO AÉREO;;SBCT;2014-12-27;11:40:00;PR;Curitiba;Outra;Nenhum;Não;detalhar?op===AUUJkRWxmWHFGbRpXTWJVU&acao=detalhar;2014;12
CONTROLADOR DE TRÁFEGO AÉREO;;SBCT;2014-12-27;10:58:00;PR;Curitiba;Decolagem;Nenhum;Não;detalhar?op===AUUJkRWxmWHVGbSNVTWJVU&acao=detalhar;2014;12
CONTROLADOR DE TRÁFEGO AÉREO;;SBCT;2014-12-27;10:29:00;PR;Curitiba;Procedimento IF...;Nenhum;Não;detalhar?op===AUUJkRWxmWLZlRSNVTWJVU&acao=detalhar;2014;12
OPERADOR;RIO GALEÃO;SBGL;2014-12-25;02:00:00;RJ;Rio de Janeiro;Outra;Nenhum;Não;detalhar?op===AUUJkRWxmW3dlRRpXTWJVU&acao=detalhar;2014;12
CONTROLADOR DE TRÁFEGO AÉREO;GOL LINHAS AÉREAS;SBGR;2014-12-21;00:00:00;SP;Guarulhos;Decolagem;Nenhum;Não;detalhar?op===AUUJkRWxmW3dlRSNVTWJVU&acao=detalhar;2014;12
FUNCIONÁRIO DO ÓRGÃO DE ADMINISTRAÇÃO AE;;SBGL;2014-12-14;08:50:00;RJ;Rio de Janeiro;Outra;Nenhum;Não;detalhar?op===AUUJkRWxmWzJGbSNVTWJVU&acao=detalhar;2014;12
CONTROLADOR DE TRÁFEGO AÉREO;;SBGR;2014-12-08;08:24:00;SP;Sao Paulo;Decolagem;Nenhum;Não;detalhar?op===AUUJkRWxmWv1UMSNVTWJVU&acao=detalhar;2014;12
OPERADOR;;SBGL;2014-12-07;07:31:00;RJ;Rio de Janeiro;;Nenhum;Não;detalhar?op===AUUJkRWxmWvJGbSNVTWJVU&acao=detalhar;2014;12
OUTRO;Avianca;SBRJ;2014-12-07;09:20:00;RJ;Rio de Janeiro;Descida;Nenhum;Não;detalhar?op===AUUJkRWxmWzJGbRpXTWJVU&acao=detalhar;2014;12
FUNCIONÁRIO DO ÓRGÃO DE ADMINISTRAÇÃO AE;;SBCT;2014-12-02;13:20:00;PR;Sao Jose dos Pinhais;;;Não;detalhar?op===AUUJkRWxmWzdlRRpXTWJVU&acao=detalhar;2014;12
CONTROLADOR DE TRÁFEGO AÉREO;;SDRK;2014-11-30;09:48:00;SP;Pirassununga;Decolagem;Nenhum;Não;detalhar?op===AUUJkRWxmWvdlRSNVTWJVU&acao=detalhar;2014;11
FUNCIONÁRIO DO ÓRGÃO DE ADMINISTRAÇÃO AE;;SBCB;2014-11-23;00:00:00;RJ;Cabo Frio;Outra;Nenhum;Não;detalhar?op===AUUJkRWxmWPFGbSNVTWJVU&acao=detalhar;2014;11
FUNCIONÁRIO DO ÓRGÃO DE ADMINISTRAÇÃO AE;Azul Linhas Aéreas;SBKP;2014-11-22;14:18:00;SP;Campinas;Aproximação f...;Nenhum;Não;detalhar?op===AUUJkRWxmWrJGbRpXTWJVU&acao=detalhar;2014;11
FUNCIONÁRIO DO ÓRGÃO DE ADMINISTRAÇÃO AE;;SBAF;2014-11-20;07:15:00;RJ;Rio de Janeiro;;;;detalhar?op===AUUJkRWxmWrJGbSNVTWJVU&acao=detalhar;2014;11
PILOTO;OceanAir;SBGR;2014-11-18;13:00:00;SP;Guarulhos;STAR;Nenhum;Não;detalhar?op===AUUJkRWxmWrdlRRpXTWJVU&acao=detalhar;2014;11
FUNCIONÁRIO DO ÓRGÃO DE ADMINISTRAÇÃO AE;Tampa;SBCT;2014-11-16;17:18:00;PR;Sao Jose dos Pinhais;Descida;Nenhum;Sim;detalhar?op===AUUJkRWxmSXFGbRpXTWJVU&acao=detalhar;2014;11
OPERADOR;Tampa Cargo;SBCT;2014-11-16;19:39:00;PR;Curitiba;Aproximação f...;Manobra evasiva...;Sim;detalhar?op===AUUJkRWxmSXVGbSNVTWJVU&acao=detalhar;2014;11
FUNCIONÁRIO DO ÓRGÃO DE ADMINISTRAÇÃO AE;;SBIL;2014-11-10;15:30:00;BA;Ilheus;;;Não;detalhar?op===AUUJkRWxmSXFGbSNVTWJVU&acao=detalhar;2014;11
OUTRO;TAM LINHAS AEREAS;SBGR;2014-11-02;09:00:00;SP;Sao Paulo;Espera;Parada dos moto...;Não;detalhar?op===AUUJkRWxmSTFGbRpXTWJVU&acao=detalhar;2014;11
PILOTO;;SBRJ;2014-11-01;09:29:00;RJ;Rio de Janeiro;Subida;;Não;detalhar?op===AUUJkRWxmWrdlRSNVTWJVU&acao=detalhar;2014;11
